Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,09031991SM,101000719130,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
2,04061990KW,101000719953,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
3,10271957RS,101000725201,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
4,082408241979CR,101000726375,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
5,07211991KH,101000729038,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
6,02251987G,101000724964,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
7,10311969SW,101000726664,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
8,09281991KC,101000733367,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
9,01181999SV,101000733915,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
10,03241989AH,101000729842,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
11,10231997NP,101000732746,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
12,11211980AL,101000729741,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
13,03111981AC,101000735215,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
14,02021975DJ,101000737340,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
15,07192002AM,101000735867,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
16,10181956RS,101000741042,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
17,07231964CS,101000740512,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
18,11091993SD,101000741145,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
19,01111989TB,101000748410,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
20,08241992MJ,101000748223,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
21,11031990DS,101000744692,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
22,02291984SF,101000746049,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
23,07271993AR,101000747679,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
24,02051975SL,101000746831,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
25,02201985KY,101000746097,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
26,03081997 S,101000750315,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
27,02061993YB,101000750805,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
28,09071977JP,101000749891,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
29,11201995JL,101000750092,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
30,11261979RY,101000749253,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
31,12082000AG,101000748993,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
32,10081980JL,101000752709,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
33,08281964FH,101000751754,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
34,11301984TV,101000754196,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
35,07261987MM,101000751365,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
36,03051991MK,101000750653,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
37,07111968JH,101000752502,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
38,04281980GM,101000752440,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
39,03041992JW,101000750147,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
40,11121990RF,101000753184,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
41,07091973RC,101000752104,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
42,06201966JM,101000749074,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
43,01131987PT,101000751717,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
44,01221960RS,101000755526,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
45,06292001LS,101000756550,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
46,07031977AB,101000757417,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
47,05111965CC,101000757107,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
48,05301996GR,101000756620,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
49,01111996AL,101000759333,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
50,09171949RA,101000755109,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
51,07142002MJ,101000755614,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
52,03261998JE,101000757160,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
53,01221960JD,101000756341,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
54,10301973SB,101000757416,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
55,06131978ST,101000758926,,2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
56,05311978GC,101000756268,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/07 09:25:00 AM,2024/10/07 09:51:09 AM
