Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
2,07281969RM,101001101331,,2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
3,10052003EL,101001114099,,2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
4,04231977ML,101001114093,,2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
5,06201966JM,101001133271,,2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
6,09111984AK,101001177030,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
7,07231964CS,101001225687,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
8,08271985HA,101001223005,,2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
9,04151985KM,101001277565,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
10,09251957D,101001274079,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
11,04291985EV,101001275812,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
12,03131969SS,101001274218,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
13,11231986CC,101001283289,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
14,01181960TP,101001281433,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
15,06162003KV,101001281308,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
16,03181997JF,101001279880,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
17,02171995KK,101001283523,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
18,01051964SL,101001288950,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
19,10191971NV,101001285444,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
20,11161989AM,101001285592,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
21,07021965AC,101001285081,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
22,01031960AP,101001285864,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
23,07261977SE,101001285441,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
24,02251993DC,101001287454,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
25,08071979IM,101001290086,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/04 09:25:00 AM,2025/02/04 09:47:49 AM
