Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,07281969RM,101000846589,,2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
2,02221976DJ,101000864406,,2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
3,09111958CY,101000899222,,2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
4,08041986SS,101000929000,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
5,06201974PA,101000934117,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
6,12031981RJ,101000934361,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
7,11011985JA,101000933493,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
8,11191965LR,101000931930,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
9,01191966RY,101000934564,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
10,01131987PT,101000935927,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
11,04201989MM,101000934088,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
12,05051987CM,101000936318,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
13,06031970WO,101000933159,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
14,04201967JO,101000931558,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
15,09181976PM,101000933132,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
16,08121967AB,101000933042,,2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
17,11071991SH,101000936367,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
18,09031959VS,101000932880,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
19,11241972RB,101000935267,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
20,03101989CC,101000933137,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
21,03061993SN,101000935027,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
22,04231959LG,101000939868,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
23,08251971MA,101000939970,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
24,06031973HP,101000940925,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
25,09101974DH,101000941871,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
26,08081980DG,101000937997,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
27,07061980JW,101000938822,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
28,12141990JS,101000940923,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/11/07 09:25:00 AM,2024/11/07 09:48:48 AM
