Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,06061965FR,101001057782,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
2,072319464CS,101001072956,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
3,08141952LG,101001083022,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
4,07281969RM,101001101331,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
5,07082003KJ,101001110946,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
6,09121956SV,101001113731,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
7,10052003EL,101001114099,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
8,04231977ML,101001114093,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
9,08061966GP,101001118320,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
10,06201966JM,101001133271,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
11,05112000NS,101001139717,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
12,11171982AS,101001138901,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
13,12121978DM,101001139535,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
14,01251992MS,101001145001,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
15,02272004BH,101001147712,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
16,02071993KH,101001146252,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
17,06061971RM,101001148577,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
18,07101976LA,101001145648,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
19,04251980MT,101001145779,,2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
20,07301987TP,101001145637,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
21,05311987MV,101001152734,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/02 09:25:00 AM,2025/01/02 09:48:43 AM
