Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,01111981NO,101000708379,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
2,05021959RT,101000716083,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
3,07181980CW,101000713212,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
4,09081972KA,101000716418,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
5,10201985JG,101000713998,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
6,07181959EH,101000722514,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
7,12101986MM,101000719592,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
8,07221989CC,101000722557,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
9,09031991SM,101000719130,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
10,04061990KW,101000719953,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
11,06271950RV,101000721632,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
12,10271957RS,101000725201,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
13,082408241979CR,101000726375,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
14,07211991KH,101000729038,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
15,02251987G,101000724964,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
16,10311969SW,101000726664,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
17,09281991KC,101000733367,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
18,01181999SV,101000733915,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
19,03241989AH,101000729842,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
20,10231997NP,101000732746,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
21,10281992IB,101000731227,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
22,11211980AL,101000729741,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
23,03111981AC,101000735215,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
24,02021975DJ,101000737340,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
25,07192002AM,101000735867,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
26,10181956RS,101000741042,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
27,07231964CS,101000740512,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
28,11091993SD,101000741145,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
29,01111989TB,101000748410,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
30,08241992MJ,101000748223,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
31,11031990DS,101000744692,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
32,02291984SF,101000746049,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
33,07271993AR,101000747679,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
34,02051975SL,101000746831,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
35,02201985KY,101000746097,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
36,09251966DT,101000752057,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
37,03081997 S,101000750315,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
38,02061993YB,101000750805,,2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
39,08272000LM,101000751381,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
40,10221999PD,101000751205,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/04 09:25:00 AM,2024/10/04 09:48:18 AM
