Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,11261979RY,101000749253,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
2,04301969SG,101000764244,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
3,08111971SL,101000762286,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
4,04251977AC,101000771927,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
5,06061971RM,101000767016,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
6,07071981ES,101000768722,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
7,02101986PA,101000765747,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
8,08241995CQ,101000770582,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
9,10161962PF,101000767266,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
10,08281964SH,101000769356,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
11,09221988CA,101000769984,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
12,042604261966KL,101000774025,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
13,08132018TS,101000782830,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
14,01252006AK,101000785523,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
15,08121988TL,101000784148,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
16,01251999NS,101000786097,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
17,01081982BE,101000786022,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
18,05221989CJ,101000783657,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
19,08191992NW,101000783612,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
20,11292002JB,101000786037,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
21,09291985KF,101000789779,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
22,09271995LM,101000792053,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
23,06171976LS,101000790620,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
24,08131955YK,101000790389,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
25,05101960KM,101000791225,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
26,09121978GA,101000792282,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
27,08301960BP,101000795464,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
28,09222000AR,101000797012,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
29,11071964MT,101000799065,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
30,03141998SB,101000795255,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
31,10311997LN,101000794253,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
32,12271987SP,101000797081,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
33,09101974RL,101000796143,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
34,04131964TP,101000803000,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
35,06271955LT,101000802211,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
36,06301992WH,101000804848,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
37,03081967CW,101000799855,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
38,09061998YM,101000804055,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
39,04071998SP,101000802886,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
40,04251980MT,101000800076,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
41,10231973ER,101000804089,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
42,11061986OR,101000806190,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
43,05111991ET,101000807704,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
44,12251981FH,101000809510,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
45,07191965JL,101000806429,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
46,08181966MM,101000805156,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
47,02241986CH,101000813207,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
48,08141996LS,101000816050,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
49,12151993 R,101000824704,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
50,03171973AG,101000824808,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
51,01071999GB,101000821107,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
52,05021960SD,101000822887,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
53,01191195VR,101000821186,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
54,05301989LL,101000822534,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
55,02141959VE,101000822167,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
56,06091998YM,101000819847,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
57,02251987GP,101000823401,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
58,08091990BC,101000819770,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
59,05031976CT,101000820181,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
60,09251976TC,101000826023,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
61,02121992AR,101000828798,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
62,11171977JR,101000829882,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
63,04231983AQ,101000828782,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
64,12251973WP,101000826454,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
65,07211993SD,101000828986,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
66,12161961ST,101000827852,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
67,03161980CC,101000833728,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
68,11151953TR,101000835433,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
69,08071964DA,101000834522,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
70,05052000NT,101000835621,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
71,12151993MR,101000832745,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
72,07291993JA,101000832916,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
73,11221954JP,101000832526,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
74,02052005AM,101000831159,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
75,05051990JM,101000833871,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
76,02141968EB,101000836472,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
77,02101971SB,101000833743,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
78,08271993KZ,101000832927,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
79,08111963JB,101000835429,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
80,06051973NB,101000834639,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
81,01271987GB,101000835076,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
82,04291981OM,101000835771,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
83,10031996BH,101000832100,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
84,10021996AR,101000833373,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
85,06271976IM,101000832657,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
86,12161976KJ,101000832492,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
87,06201986SB,101000832577,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
88,03311995WB,101000837220,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
89,05191991AS,101000840936,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
90,09012000AM,101000839129,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
91,08021982EW,101000840518,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
92,05192003EM,101000838929,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
93,07101976LA,101000839452,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
94,08271994KZ,101000839485,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
95,10311969SW,101000838677,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
96,07261988RT,101000841153,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
97,01231992CE,101000842625,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
98,06271950CW,101000841691,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
99,11021975TC,101000839124,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
100,05021955DS,101000840040,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
101,03232001AU,101000840104,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
102,11041990MS,101000841275,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
103,03021988KA,101000839903,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
104,07142002MJ,101000839643,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
105,04141992LP,101000838153,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
106,06121965RP,101000840203,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
107,04261966JG,101000841210,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
108,04101998FC,101000840474,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
109,08101980DA,101000845271,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
110,05231996EL,101000846991,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
111,01251985JM,101000847256,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
112,02261966DF,101000844634,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
113,06211984ZI,101000845706,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
114,08251971MA,101000846490,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
115,02111993KR,101000846529,,2024/10/17 09:25:00 AM,2024/10/17 09:49:56 AM
