Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
2,07281969RM,101001101331,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
3,07082003KJ,101001110946,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
4,10052003EL,101001114099,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
5,04231977ML,101001114093,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
6,06201966JM,101001133271,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
7,09111984AK,101001177030,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
8,06011985MC,101001202952,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
9,12021975CI,101001201494,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
10,04251973AJ,101001205894,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
11,02241984CH,101001207580,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
12,04091995DT,101001205542,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
13,11172000CG,101001210104,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
14,05091996LM,101001211370,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
15,07081991KC,101001208122,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
16,08281964FH,101001212690,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
17,08261978MJ,101001212657,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
18,08121967AB,101001214431,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
19,01121988ML,101001214629,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
20,03041992JW,101001215726,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
21,05221984GA,101001218498,,2025/01/15 09:25:00 AM,2025/01/15 09:48:14 AM
