Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
2,07281969RM,101001101331,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
3,07082003KJ,101001110946,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
4,10052003EL,101001114099,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
5,04231977ML,101001114093,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
6,06201966JM,101001133271,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
7,09111984AK,101001177030,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
8,05221984GA,101001218498,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
9,04241962LG,101001219313,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
10,03241989AH,101001226729,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
11,05221977JW,101001225466,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
12,07231964CS,101001225687,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
13,09211988PK,101001224550,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
14,08271985HA,101001223005,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
15,01271973EK,101001224285,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
16,07221956CB,101001226056,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
17,09221964MC,101001229111,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
18,07271988JB,101001227500,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
19,07211981KB,101001228555,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
20,06231962KS,101001232236,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
21,03041970SS,101001232158,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
22,04281986CW,101001235494,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
23,06231967PN,101001236949,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
24,04191966SA,101001234873,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
25,01311989BA,101001235652,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
26,06171979JG,101001238243,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
27,10251991JT,101001234295,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
28,05191975KD,101001238343,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
29,07021985BC,101001241150,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
30,12121966RR,101001242087,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
31,092909291984DC,101001242814,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
32,09201987LF,101001239315,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
33,10241991AS,101001246350,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
34,10032001JR,101001248514,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
35,10151974CS,101001247899,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
36,12051966CM,101001249314,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
37,12231971YG,101001248508,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
38,12281994TP,101001252561,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
39,082889KK,101001247107,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
40,04291979KW,101001251065,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
41,06181996SD,101001247857,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
42,12241970LT,101001252125,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
43,06091959NR,101001252422,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
44,05211996BC,101001247156,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
45,12231994BW,101001249122,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
46,01231956TL,101001255748,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
47,07312000KL,101001254718,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
48,09051980TE,101001255275,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
49,02021989ER,101001254441,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
50,09302001DB,101001252691,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
51,06261957MH,101001254560,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
52,02191980ED,101001257335,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
53,11231958MH,101001255738,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
54,10031984RR,101001255397,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
55,01011990GA,101001257518,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
56,02041985RI,101001254003,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
57,04091967RN,101001255828,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
58,04151980AF,101001254077,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
59,02021966AM,101001256154,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
60,09081998MS,101001255888,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
61,05281964TA,101001254176,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
62,11172006JA,101001257658,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
63,02261983OT,101001258682,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
64,08011961TJ,101001258483,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
65,03201990JH,101001258368,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
66,02211988WM,101001259149,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
67,0501511994KF,101001260402,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
68,09271966TR,101001260270,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
69,07061987MY,101001260153,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
70,04261966JG,101001258976,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
71,09141957ST,101001258875,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
72,12021977DR,101001258569,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
73,07172001AD,101001258794,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
74,04271989NG,101001259216,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
75,07021975JA,101001258630,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
76,08231982T;,101001261865,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
77,02271984BT,101001259862,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
78,04141993AU,101001258737,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
79,03241995MB,101001264369,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
80,10162000NM,101001265595,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
81,04081972PJ,101001265319,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
82,08282001DF,101001264264,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
83,04041986JR,101001264957,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
84,03071988RG,101001262690,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
85,06271963JH,101001264810,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
86,04181999ML,101001264139,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
87,03111988AP,101001265292,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
88,02011979TB,101001265634,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
89,10151983OW,101001268599,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
90,05021977CB,101001270058,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
91,05241982LW,101001270012,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
92,07061984FS,101001267829,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
93,03191999PO,101001271055,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
94,07172001A,101001266272,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
95,12182004NP,101001266027,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
96,02201979CW,101001268799,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
97,04301959MC,101001266927,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
98,01112000DF,101001267484,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
99,08231979EM,101001270557,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
100,01031989RP,101001267403,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
101,11201957JJ,101001271159,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
102,03081983JH,101001268247,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
103,08101998AW,101001270280,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
104,02161983BC,101001270817,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
105,06251994DS,101001271326,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
106,07021997MM,101001266436,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
107,02071991MQ,101001269681,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
108,122812281973LT,101001268946,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
109,08221987FR,101001269705,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
110,08192002NB,101001269515,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
111,03211989TB,101001271178,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
112,10301987ZJ,101001269215,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
113,09141985AB,101001268368,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
114,07101972JM,101001271249,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
115,05011968PA,101001267518,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
116,08171987BL,101001269920,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
117,04241993BR,101001273806,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
118,06251997LG,101001273996,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
119,03081956AK,101001276605,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
120,01221966KJ,101001275151,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
121,04151985KM,101001277565,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
122,09231989JM,101001275104,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
123,09251957D,101001274079,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
124,11291980CR,101001274920,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
125,04221953WF,101001277000,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
126,02191976BS,101001275573,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
127,06151968DC,101001277056,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
128,07231999DI,101001274317,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
129,04141967SS,101001275580,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
130,04291985EV,101001275812,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
131,08301960BP,101001274490,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
132,11171973MD,101001276503,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
133,03131969SS,101001274218,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
134,11171966CT,101001274159,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
135,03081985IR,101001273983,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
136,07131998JC,101001277461,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
137,08291950TL,101001277826,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
138,06181965DC,101001275865,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
139,05011960CF,101001280039,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
140,01211992JP,101001279773,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
141,10221995OB,101001281064,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
142,06041953CN,101001279398,,2025/01/20 09:25:00 AM,2025/01/20 09:47:56 AM
