Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
2,07281969RM,101001101331,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
3,07082003KJ,101001110946,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
4,10052003EL,101001114099,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
5,04231977ML,101001114093,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
6,06201966JM,101001133271,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
7,09111984AK,101001177030,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
8,07231964CS,101001225687,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
9,08271985HA,101001223005,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
10,07221956CB,101001226056,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
11,09221964MC,101001229111,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
12,03041970SS,101001232158,,2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
13,10241991AS,101001246350,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
14,12231971YG,101001248508,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
15,082889KK,101001247107,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
16,04291979KW,101001251065,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
17,12241970LT,101001252125,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/29 09:25:00 AM,2025/01/29 09:55:47 AM
