Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,04151970GM,101000241120,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
2,03072005DM,101000247365,,,2024/07/24 09:48:33 AM
3,03111966SS,101000243193,,,2024/07/24 09:48:33 AM
4,02141994MC,101000244683,,,2024/07/24 09:48:33 AM
5,09101974RL,101000246957,,,2024/07/24 09:48:33 AM
6,06081969KD,101000315424,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
7,09091968CM,101000316902,,,2024/07/24 09:48:33 AM
8,04301969RG,101000318890,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
9,07191967KM,101000315542,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
10,05271997EP,101000324596,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
11,07071995DB,101000322547,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
12,02151979NS,101000320946,,,2024/07/24 09:48:33 AM
13,09281958DS,101000321667,,,2024/07/24 09:48:33 AM
14,091709/17/1990BD,101000319978,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
15,01071993HC,101000327601,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
16,08111954PV,101000329706,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
17,09081958SS,101000328968,,,2024/07/24 09:48:33 AM
18,09081958SS,101000326596,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
19,01311984NK,101000328649,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/24 09:48:33 AM
