Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
2,07281969RM,101001101331,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
3,07082003KJ,101001110946,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
4,10052003EL,101001114099,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
5,04231977ML,101001114093,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
6,06201966JM,101001133271,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
7,09111984AK,101001177030,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
8,07231964CS,101001225687,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
9,08271985HA,101001223005,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
10,07221956CB,101001226056,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
11,09221964MC,101001229111,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
12,03041970SS,101001232158,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
13,04291979KW,101001251065,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
14,12241970LT,101001252125,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
15,06091959NR,101001252422,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
16,05211996BC,101001247156,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
17,06261957MH,101001254560,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
18,04151980AF,101001254077,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
19,09271966TR,101001260270,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
20,03241995MB,101001264369,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
21,10162000NM,101001265595,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
22,08282001DF,101001264264,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
23,04041986JR,101001264957,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
24,02011979TB,101001265634,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
25,03191999PO,101001271055,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
26,01031989RP,101001267403,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
27,05011968PA,101001267518,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
28,08171987BL,101001269920,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
29,04151985KM,101001277565,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
30,09251957D,101001274079,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
31,04221953WF,101001277000,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
32,04291985EV,101001275812,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
33,08301960BP,101001274490,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
34,03131969SS,101001274218,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
35,06181965DC,101001275865,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
36,05011960CF,101001280039,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
37,11261979RY,101001283723,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
38,11231986CC,101001283289,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
39,01181960TP,101001281433,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
40,06162003KV,101001281308,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
41,03181997JF,101001279880,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
42,08251976XR,101001280781,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
43,02171995KK,101001283523,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
44,01051964SL,101001288950,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
45,10191971NV,101001285444,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
46,07181996JM,101001285299,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
47,11161989AM,101001285592,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
48,04151995JE,101001286454,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
49,03231968BR,101001287193,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
50,07171977RF,101001286988,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
51,07021965AC,101001285081,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
52,05161982AC,101001283880,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
53,01151968JG,101001286201,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
54,01031960AP,101001285864,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
55,06231967TN,101001288434,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
56,09161961NM,101001286631,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
57,02201975RD,101001286088,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
58,07261977SE,101001285441,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
59,02251993DC,101001287454,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
60,04071994JC,101001285610,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
61,06032000MS,101001292593,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
62,09281986GS,101001290109,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
63,05091997SG,101001291233,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
64,02211987DR,101001293554,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
65,05071990MS,101001291306,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
66,11061957FL,101001292029,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
67,10291978DG,101001293370,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
68,08071979IM,101001290086,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
69,12191992RA,101001292474,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
70,09271969CJ,101001290638,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
71,01211978DJ,101001293622,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
72,01271986LS,101001294808,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
73,08301976HW,101001291529,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
74,03101986BS,101001290019,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
75,05101979LD,101001291192,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
76,03201980JO,101001290459,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
77,02231987LW,101001290261,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
78,07031997MH,101001294979,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
79,07101991JG,101001297147,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
80,09021988CP,101001295744,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
81,10131970CB,101001297384,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
82,04251985TB,101001299629,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
83,03221997KC,101001300139,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
84,120712071984HV,101001302524,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
85,03251978JR,101001306403,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
86,11091970GR,101001304801,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
87,11171988JT,101001306700,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
88,12211959MB,101001304308,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
89,09051979RR,101001304239,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
90,12072004ID,101001303887,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
91,08031997JC,101001305844,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
92,06031994AR,101001302783,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
93,10301985SM,101001307749,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
94,09181998AG,101001308777,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
95,07011963NG,101001306500,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
96,08131964SD,101001306561,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
97,03111984RG,101001307523,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
98,04201989MM,101001305536,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
99,02211968EB,101001303710,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
100,04241983JM,101001307763,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
101,08302003DH,101001307160,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
102,12281955DD,101001305040,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
103,08311983AA,101001308158,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
104,10211970RF,101001304660,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
105,10101983TS,101001307443,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
106,10101983KB,101001308743,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
107,10091984JS,101001304513,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
108,02031987RP,101001307779,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
109,06191979EG,101001304783,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
110,04231992MP,101001304268,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
111,08121993SM,101001303708,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
112,11181946DL,101001306301,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
113,12061948FA,101001304553,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
114,08021988AM,101001307268,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
115,05301980AU,101001306387,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
116,10071986SB,101001306733,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
117,07051954CB,101001305773,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
118,09051994JH,101001303695,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
119,111611161978JP,101001302841,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
120,06101975G,101001305778,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
121,0331033196CB,101001314632,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
122,12071983KW,101001311739,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
123,04101958PG,101001312877,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
124,01291997AM,101001313337,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
125,07171987AC,101001313148,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
126,11151981SS,101001311788,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
127,01221994BV,101001312077,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
128,07071988AW,101001311161,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
129,08271983SH,101001309524,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
130,11061979AP,101001312769,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
131,06101986JY,101001311466,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
132,06301991DJ,101001312609,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
133,09092000SF,101001309896,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
134,07161990WS,101001311155,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
135,05121985BC,101001313981,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
136,03271985TS,101001310909,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
137,11222025RB,101001313504,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
138,10081994MD,101001312059,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
139,06061965FR,101001310288,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
140,04101969TB,101001311018,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
141,07161979FW,101001312435,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
142,12161982GF,101001310488,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
143,02101969CR,101001311346,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
144,11301972NR,101001313051,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
145,08081987ES,101001314758,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
146,07291952JG,101001316987,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
147,11171962DL,101001320710,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
148,05071973RM,101001315455,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
149,06211987DT,101001318808,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
150,01171998RG,101001319442,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
151,11251967WS,101001317263,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
152,12102000KR,101001318616,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
153,06061986CS,101001319484,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
154,09041990NW,101001315592,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
155,01291964TP,101001315606,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
156,09111976CT,101001318823,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
157,04011970EO,101001319301,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
158,02041990MC,101001319144,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
159,05271998FM,101001317370,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
160,04041992AC,101001318390,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
161,02051983JP,101001322966,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
162,01291973RO,101001324276,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
163,09161958AR,101001321913,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
164,05061968AB,101001324128,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
165,02201983MJ,101001324375,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
166,11121986SU,101001325581,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
167,10181956RS,101001321258,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
168,12271985NW,101001326183,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
169,02201991BM,101001324544,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
170,08121989DS,101001324437,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
171,09051990CB,101001324400,,2025/01/30 09:25:00 AM,2025/01/30 09:48:15 AM
