Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
2,07281969RM,101001101331,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
3,07082003KJ,101001110946,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
4,10052003EL,101001114099,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
5,04231977ML,101001114093,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
6,06201966JM,101001133271,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
7,09111984AK,101001177030,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
8,07231964CS,101001225687,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
9,08271985HA,101001223005,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
10,06261957MH,101001254560,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
11,04151985KM,101001277565,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
12,09251957D,101001274079,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
13,04291985EV,101001275812,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
14,03131969SS,101001274218,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
15,05011960CF,101001280039,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
16,11231986CC,101001283289,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
17,01181960TP,101001281433,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
18,06162003KV,101001281308,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
19,03181997JF,101001279880,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
20,08251976XR,101001280781,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
21,02171995KK,101001283523,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
22,01051964SL,101001288950,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
23,10191971NV,101001285444,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
24,07181996JM,101001285299,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
25,11161989AM,101001285592,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
26,07021965AC,101001285081,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
27,01031960AP,101001285864,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
28,06231967TN,101001288434,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
29,07261977SE,101001285441,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
30,02251993DC,101001287454,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
31,10291978DG,101001293370,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
32,08071979IM,101001290086,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
33,01211978DJ,101001293622,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
34,01271986LS,101001294808,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
35,03101986BS,101001290019,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
36,07031997MH,101001294979,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
37,07101991JG,101001297147,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
38,04251985TB,101001299629,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
39,03221997KC,101001300139,,2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
40,120712071984HV,101001302524,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
41,03251978JR,101001306403,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/02/02 09:25:00 AM,2025/02/02 09:48:53 AM
