Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,06161995JT,101000441203,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
2,11091993SD,101000440609,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
3,10211973TT,101000442775,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
4,02171979DG,101000451808,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
5,09031983MP,101000456141,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
6,12011968SH,101000463189,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
7,07121972BE,101000461281,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
8,08301995JG,101000458043,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
9,01011971HH,101000460316,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
10,02181991DJ,101000459895,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
11,07091981CK,101000459740,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
12,03291988EM,101000460374,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
13,06071976ZS,101000473713,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
14,07141989DT,101000471801,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
15,10171996GW,101000473510,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
16,08301960BP,101000465977,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
17,05201975JJ,101000472269,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
18,08021986AA,101000470040,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
19,05071981MB,101000470895,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
20,07031977AB,101000467096,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
21,10181956RS,101000471283,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
22,09101976MB,101000471728,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
23,07191967KM,101000472138,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
24,12211998SG,101000471578,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
25,07061987MY,101000465449,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
26,10311987BM,101000472802,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
27,02041990AL,101000467865,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
28,11101981BB,101000471380,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
29,10161962PF,101000472591,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/14 09:25:00 AM,2024/08/14 09:50:17 AM
