Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,03271989RD,101000432063,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
2,08151984JC,101000428817,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
3,11271961LT,101000432843,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
4,12201980AS,101000430729,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
5,08071976MB,101000432064,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
6,12101993TK,101000430554,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
7,07251952YE,101000431911,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
8,02141994MC,101000436071,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
9,11121954JU,101000436123,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
10,08041963MM,101000435288,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
11,12091951CW,101000438527,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
12,09071954KF,101000438567,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
13,09041975TF,101000438586,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
14,12302002AS,101000438559,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
15,07081949JK,101000437752,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
16,09041949SL,101000438572,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
17,02041991SC,101000438499,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
18,05161972JD,101000443612,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
19,08011989ED,101000442848,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
20,06161995JT,101000441203,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
21,11091993SD,101000440609,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
22,10211973TT,101000442775,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
23,06151992JM,101000440108,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
24,02201981JW,101000441155,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
25,06291995KF,101000446190,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
26,06281985CD,101000450530,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
27,11292002JB,101000455288,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
28,01211986RB,101000455764,,2024/08/08 09:25:00 AM,2024/08/08 09:48:32 AM
