Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,11071964MT,101000799065,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
2,10311997LN,101000794253,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
3,12271987SP,101000797081,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
4,09101974RL,101000796143,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
5,06271955LT,101000802211,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
6,06301992WH,101000804848,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
7,03081967CW,101000799855,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
8,04071998SP,101000802886,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
9,04251980MT,101000800076,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
10,10231973ER,101000804089,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
11,05111991ET,101000807704,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
12,12251981FH,101000809510,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
13,07191965JL,101000806429,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
14,02241986CH,101000813207,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
15,08141996LS,101000816050,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
16,12151993 R,101000824704,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
17,01071999GB,101000821107,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
18,01191195VR,101000821186,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
19,05301989LL,101000822534,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
20,02141959VE,101000822167,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
21,06091998YM,101000819847,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
22,02251987GP,101000823401,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
23,08091990BC,101000819770,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
24,05031976CT,101000820181,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
25,09251976TC,101000826023,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
26,02121992AR,101000828798,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
27,11171977JR,101000829882,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
28,04231983AQ,101000828782,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
29,12251973WP,101000826454,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
30,07211993SD,101000828986,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
31,12161961ST,101000827852,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
32,08071964DA,101000834522,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
33,12151993MR,101000832745,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
34,02052005AM,101000831159,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
35,02101971SB,101000833743,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
36,08271993KZ,101000832927,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
37,08111963JB,101000835429,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
38,06051973NB,101000834639,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
39,10021996AR,101000833373,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
40,06271976IM,101000832657,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
41,12161976KJ,101000832492,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
42,06201986SB,101000832577,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
43,09012000AM,101000839129,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
44,05192003EM,101000838929,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
45,07101976LA,101000839452,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
46,08271994KZ,101000839485,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
47,10311969SW,101000838677,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
48,06271950CW,101000841691,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
49,11021975TC,101000839124,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
50,03232001AU,101000840104,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
51,03021988KA,101000839903,,2024/10/22 09:25:00 AM,2024/10/22 09:48:23 AM
