Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,09101976MB,101000349195,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
2,07052001NG,101000356486,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
3,10181981CF,101000354751,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
4,03262000NK,101000377164,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
5,02171958CC,101000397892,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
6,1217ACAC,101000401519,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
7,1206HDHD,101000401541,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
8,09091980SS,101000402151,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
9,11101981BB,101000401015,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
10,07221994AS,101000409885,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
11,07171979JD,101000406219,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
12,09171982JG,101000412383,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
13,12132002AU,101000413143,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
14,03201993OP,101000416294,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
15,07051963LD,101000420418,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/01 09:25:00 AM,2024/08/01 09:48:11 AM
