Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,072319464CS,101001072956,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
2,07281969RM,101001101331,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
3,07082003KJ,101001110946,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
4,10052003EL,101001114099,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
5,04231977ML,101001114093,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
6,06201966JM,101001133271,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
7,09111984AK,101001177030,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
8,05221984GA,101001218498,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
9,04241962LG,101001219313,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
10,07231964CS,101001225687,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
11,08271985HA,101001223005,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
12,01271973EK,101001224285,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
13,07221956CB,101001226056,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
14,09221964MC,101001229111,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
15,07271988JB,101001227500,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
16,07211981KB,101001228555,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
17,06231962KS,101001232236,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
18,03041970SS,101001232158,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
19,04281986CW,101001235494,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
20,06231967PN,101001236949,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
21,04191966SA,101001234873,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
22,01311989BA,101001235652,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
23,06171979JG,101001238243,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
24,10251991JT,101001234295,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
25,05191975KD,101001238343,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
26,07021985BC,101001241150,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
27,12121966RR,101001242087,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
28,092909291984DC,101001242814,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
29,09201987LF,101001239315,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
30,10241991AS,101001246350,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
31,10032001JR,101001248514,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
32,10151974CS,101001247899,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
33,12051966CM,101001249314,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
34,12231971YG,101001248508,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
35,12281994TP,101001252561,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
36,082889KK,101001247107,,2025/01/22 09:25:00 AM,2025/01/22 09:48:21 AM
