Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,11101981BB,101000542143,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
2,02081982SM,101000564571,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
3,05262003EC,101000560758,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
4,12091989RB,101000562682,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
5,02021989YR,101000560564,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
6,11271952LT,101000565392,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
7,03291968CR,101000561494,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
8,07161964VG,101000560879,,2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
9,11201995JL,101000564068,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
10,10091984CC,101000566032,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
11,09081973LJ,101000568402,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
12,05231996EL,101000567912,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
13,07101987TW,101000569667,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
14,09081998KM,101000568360,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
15,07011973SH,101000570035,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
16,09201976MO,101000569683,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
17,04241990CT,101000573085,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
18,08141961ES,101000574801,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
19,08121956NG,101000572816,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
20,0823462690427LR,101000574644,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
21,06291969EJ,101000573484,,2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
22,10261970SC,101000575447,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
23,10181956RS,101000579012,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
24,03301968AV,101000581003,,2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
25,12291968ZS,101000580505,,2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
26,04251987JT,101000581085,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
27,04181961LD,101000579104,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
28,05211996BC,101000577229,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
29,02021984MR,101000579565,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
30,01061999CJ,101000581185,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
31,08231984CH,101000582066,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
32,07251967SR,101000577984,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
33,10051965JC,101000577578,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
34,07031996KT,101000582096,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
35,11111967MH,101000578109,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
36,02021990JN,101000582710,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
37,08241993QM,101000579037,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
38,10091962OK,101000580401,,2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
39,01311979JM,101000580766,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
40,12201996MH,101000578652,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
41,09111992KE,101000587773,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
42,07311969EG,101000586368,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
43,10091991JP,101000585552,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
44,06011995DJ,101000585050,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/08/30 09:25:00 AM,2024/08/30 09:57:53 AM
