Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,04291959KW,101000640474,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
2,09111992KE,101000641973,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
3,08191983EC,101000640581,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
4,06221976FM,101000642515,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
5,11201995JL,101000640104,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
6,04301969RG,101000641557,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
7,07061987MY,101000647523,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
8,06191986MY,101000647984,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
9,02131967RH,101000648599,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
10,06191986TR,101000649026,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
11,07221994AS,101000647732,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/19 09:25:00 AM,2024/09/19 09:48:47 AM
