Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,07221994AS,101000647732,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
2,06181985GW,101000645677,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
3,09211982SM,101000645567,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
4,08271973ER,101000647988,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
5,06191969LF,101000655454,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
6,01281981LS,101000652052,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
7,03271995GA,101000654475,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
8,05041987CJ,101000650634,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
9,12171973FG,101000652958,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
10,08171979SC,101000653645,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
11,02131965RG,101000658415,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
12,08111963JB,101000659789,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
13,08281964FH,101000659145,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
14,09251978LC,101000663744,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
15,10091984CC,101000668388,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
16,03072004GG,101000668864,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
17,02092000DJ,101000674652,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
18,07251983LM,101000669900,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
19,11171967MW,101000673935,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
20,05051968AH,101000674549,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
21,11151998AD,101000674715,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
22,11281977MP,101000675784,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
23,01061969LM,101000674804,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
24,01231976BC,101000674871,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
25,08241956KN,101000672197,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
26,09181978SL,101000674580,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
27,01231956TL,101000671229,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
28,02061985KK,101000675762,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
29,01191995VR,101000670019,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
30,08021972MD,101000674788,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
31,07201968AM,101000679001,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
32,05241965RM,101000678307,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
33,11061970MB,101000678171,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
34,09261969BA,101000678841,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
35,03111994PM,101000678221,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
36,11141998AL,101000679425,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
37,10181966GA,101000678302,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
38,10041983LA,101000677149,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
39,07021979DN,101000677591,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
40,08221974UN,101000680612,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
41,05191979NN,101000680013,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
42,04251980MT,101000679874,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
43,03171973AG,101000678834,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
44,08011989ED,101000680600,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
45,10231972DA,101000677175,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
46,08161979FM,101000678322,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
47,06211984ZI,101000678034,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
48,11271970AS,101000679567,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
49,06181996SM,101000682978,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
50,07291975ER,101000685685,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
51,08301960BP,101000686288,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
52,10131973CB,101000684602,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
53,07301965BO,101000682216,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
54,07171977RF,101000684926,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
55,08062002BO,101000683628,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
56,10221992FD,101000682960,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
57,12041950FY,101000683867,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
58,01011988CF,101000681785,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
59,05231996EL,101000685719,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
60,11271982RC,101000686822,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
61,07211959BH,101000686117,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
62,04141946LW,101000685093,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
63,11041997RH,101000685541,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
64,07281997KB,101000690654,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
65,06101959DC,101000690293,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
66,04231984MM,101000689952,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
67,07142004JS,101000690872,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
68,09091998JG,101000690504,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
69,08201990JC,101000688565,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
70,10281980NP,101000687750,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
71,04221983TC,101000688924,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
72,07111968JH,101000690456,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
73,01061981SA,101000687283,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
74,12131964TW,101000688963,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
75,11101980RN,101000688478,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
76,06021985JF,101000691410,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
77,01281998AC,101000690781,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
78,12041968BR,101000690506,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
79,07021975JA,101000690888,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
80,12311972JH,101000693081,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
81,09091980SS,101000693285,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
82,11271972LG,101000695397,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
83,06171982TM,101000697895,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
84,05081986BM,101000696351,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
85,09211994NN,101000693593,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
86,09281992MH,101000695758,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
87,03251997EM,101000696140,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
88,090109101974RL RL,101000694011,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
89,11251968DF,101000696661,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
90,07311978CK,101000696094,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
91,06201989AS,101000696617,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
92,12191984TH,101000695412,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
93,051905191979nnNN,101000693016,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
94,01022001LN,101000697322,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
95,01142001JB,101000694466,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
96,12271989SA,101000701211,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
97,06111982RS,101000700381,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
98,10312001GL,101000699326,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
99,08101982LR,101000700303,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
100,06151992JJ,101000700127,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
101,05021969LP,101000698603,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
102,05051999DL,101000702004,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
103,12091992SK,101000702308,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
104,0621ZiZI,101000702263,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
105,08291990DM,101000705667,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
106,09182067TM,101000704376,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
107,08021963MW,101000705515,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
108,08051977DB,101000707300,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
109,12311966MP,101000710716,,2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
110,01261987EV,101000710188,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/23 09:25:00 AM,2024/09/23 09:48:33 AM
