Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,04151970GM,101000241120,,,2024/07/19 09:48:30 AM
2,03072005DM,101000247365,,,2024/07/19 09:48:30 AM
3,03111966SS,101000243193,,,2024/07/19 09:48:30 AM
4,02141994MC,101000244683,,,2024/07/19 09:48:30 AM
5,09101974RL,101000246957,,,2024/07/19 09:48:30 AM
6,09191992BW,101000289903,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
7,08301960BP,101000296822,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
8,05301984TD,101000298802,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
9,06251985MS,101000296213,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
10,07171979JD,101000303730,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
11,12261989LH,101000302363,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
12,09111992AK,101000301435,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
13,02201999JR,101000302247,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
14,11181954NM,101000302023,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
15,08131986AR,101000305919,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
16,11101981BB,101000312691,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/19 09:48:30 AM
