Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,07161964VG,101000560879,,2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
2,06291969EJ,101000573484,,2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
3,03301968AV,101000581003,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
4,12291968ZS,101000580505,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
5,05021959RT,101000584753,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
6,08081999AS,101000584654,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
7,08071976MB,101000590778,,2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
8,01151950PC,101000590132,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
9,01181990ND,101000590800,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
10,05251979GJ,101000593454,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
11,120312031967amAM,101000592217,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
12,042604261966KL,101000593783,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
13,06231998TP,101000601923,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
14,09091980SS,101000599121,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
15,11061986OR,101000601687,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
16,08041963MM,101000597877,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/05 09:25:00 AM,2024/09/05 09:48:54 AM
