Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,04151970GM,101000241120,,,2024/07/22 09:49:01 AM
2,03072005DM,101000247365,,,2024/07/22 09:49:01 AM
3,03111966SS,101000243193,,,2024/07/22 09:49:01 AM
4,02141994MC,101000244683,,,2024/07/22 09:49:01 AM
5,09101974RL,101000246957,,,2024/07/22 09:49:01 AM
6,06081969KD,101000315424,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
7,09091968CM,101000316902,,,2024/07/22 09:49:01 AM
8,04301969RG,101000318890,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
9,07191967KM,101000315542,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
10,05271997EP,101000324596,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
11,07071995DB,101000322547,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
12,02151979NS,101000320946,,,2024/07/22 09:49:01 AM
13,09281958DS,101000321667,,,2024/07/22 09:49:01 AM
14,091709/17/1990BD,101000319978,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
15,01071993HC,101000327601,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
16,08111954PV,101000329706,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
17,09081958SS,101000328968,,,2024/07/22 09:49:01 AM
18,09081958SS,101000326596,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
19,01311984NK,101000328649,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
20,02041997TM,101000327897,,,2024/07/22 09:49:01 AM
21,08161982VB,101000334637,,,2024/07/22 09:49:01 AM
22,09081958Ss,101000331912,,,2024/07/22 09:49:01 AM
23,08101988VB,101000332458,,,2024/07/22 09:49:01 AM
24,07161985AL,101000332149,,,2024/07/22 09:49:01 AM
25,042504/25/1977AC,101000332375,,,2024/07/22 09:49:01 AM
26,09151994JL,101000332667,,,2024/07/22 09:49:01 AM
27,12151976SD,101000339008,,,2024/07/22 09:49:01 AM
28,06151992JB,101000338803,,,2024/07/22 09:49:01 AM
29,02201981JW,101000336884,,,2024/07/22 09:49:01 AM
30,05201975JJ,101000337787,,,2024/07/22 09:49:01 AM
31,10211973TT,101000337971,,,2024/07/22 09:49:01 AM
32,07291950LB,101000339071,,,2024/07/22 09:49:01 AM
33,12201980AS,101000337615,,,2024/07/22 09:49:01 AM
34,10121948JD,101000339007,,,2024/07/22 09:49:01 AM
35,05242001NO,101000336506,,,2024/07/22 09:49:01 AM
36,05241983JC,101000341585,,,2024/07/22 09:49:01 AM
37,04301969RG,101000342398,,,2024/07/22 09:49:01 AM
38,08071952RN,101000346821,,,2024/07/22 09:49:01 AM
39,07191964JW,101000348735,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
40,10111961HA,101000348978,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
41,03041988CF,101000349387,,,2024/07/22 09:49:01 AM
42,05081981DR,101000352028,,,2024/07/22 09:49:01 AM
43,11111966HZ,101000351212,,,2024/07/22 09:49:01 AM
44,03261995vH,101000348225,,,2024/07/22 09:49:01 AM
45,09111978DO,101000350523,,,2024/07/22 09:49:01 AM
46,11251971JW,101000351851,,,2024/07/22 09:49:01 AM
47,03031964RN,101000351488,,,2024/07/22 09:49:01 AM
48,09251978LC,101000351235,,,2024/07/22 09:49:01 AM
49,04261966KL,101000349461,,,2024/07/22 09:49:01 AM
50,11061979HT,101000351512,,,2024/07/22 09:49:01 AM
51,05231990AR,101000349942,,,2024/07/22 09:49:01 AM
52,09101976MB,101000349195,,,2024/07/22 09:49:01 AM
53,08191975DM,101000356172,,,2024/07/22 09:49:01 AM
54,01291985CA,101000357336,,,2024/07/22 09:49:01 AM
55,07052001NG,101000356486,,,2024/07/22 09:49:01 AM
56,07301967LB,101000358262,,,2024/07/22 09:49:01 AM
57,10181981CF,101000354751,,,2024/07/22 09:49:01 AM
58,03221997KC,101000356762,,,2024/07/22 09:49:01 AM
59,07041984SC,101000357114,,,2024/07/22 09:49:01 AM
60,02181991DJ,101000355276,,,2024/07/22 09:49:01 AM
61,09011989MW,101000356066,,,2024/07/22 09:49:01 AM
62,12181981NL,101000353245,,,2024/07/22 09:49:01 AM
63,06031979RW,101000362611,,,2024/07/22 09:49:01 AM
64,01281983TH,101000362474,,,2024/07/22 09:49:01 AM
65,07091967PA,101000361401,,,2024/07/22 09:49:01 AM
66,09171952JG,101000362007,,,2024/07/22 09:49:01 AM
67,02051982EG,101000362203,,,2024/07/22 09:49:01 AM
68,04061983TT,101000368648,,,2024/07/22 09:49:01 AM
69,06301992WH,101000369766,,,2024/07/22 09:49:01 AM
70,12291968WM,101000367779,,,2024/07/22 09:49:01 AM
71,04221972DR,101000365622,,,2024/07/22 09:49:01 AM
72,02251987GP,101000365175,,,2024/07/22 09:49:01 AM
73,07231964CS,101000370924,,,2024/07/22 09:49:01 AM
74,03091967MW,101000372084,,,2024/07/22 09:49:01 AM
75,11181969LM,101000371154,,,2024/07/22 09:49:01 AM
76,03262000NK,101000377164,,,2024/07/22 09:49:01 AM
77,061506/15/1979SZ,101000380735,,,2024/07/22 09:49:01 AM
78,08282001DF,101000379863,,,2024/07/22 09:49:01 AM
79,09071992BW,101000386485,,,2024/07/22 09:49:01 AM
80,07151974AM,101000384342,,,2024/07/22 09:49:01 AM
81,08021999TJ,101000385615,,,2024/07/22 09:49:01 AM
82,07171988SP,101000385998,,,2024/07/22 09:49:01 AM
83,07261975OK,101000387634,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
84,04131990JW,101000385394,,,2024/07/22 09:49:01 AM
85,11231983QS,101000385129,,,2024/07/22 09:49:01 AM
86,07031977AB,101000383039,,,2024/07/22 09:49:01 AM
87,01121985ZL,101000384698,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
88,01091992LF,101000383931,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
89,08101983FC,101000385107,,,2024/07/22 09:49:01 AM
90,07262000DP,101000385084,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
91,01071986JS,101000393289,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
92,10081987AK,101000390073,,,2024/07/22 09:49:01 AM
93,03071986AB,101000389487,,,2024/07/22 09:49:01 AM
94,11031992DJ,101000393432,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
95,07142002MJ,101000389009,,,2024/07/22 09:49:01 AM
96,01201963JS,101000388666,,,2024/07/22 09:49:01 AM
97,04041995MF,101000392114,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
98,05301996GR,101000393037,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
99,12011959NJ,101000389931,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",,2024/07/22 09:49:01 AM
100,04251988CL,101000393379,,,2024/07/22 09:49:01 AM
101,04051989BH,101000393286,,,2024/07/22 09:49:01 AM
102,06051985KB,101000390740,,,2024/07/22 09:49:01 AM
103,04211967MA,101000391729,,,2024/07/22 09:49:01 AM
104,02171958CC,101000397892,,,2024/07/22 09:49:01 AM
