Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,03072005DM,101000247365,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
2,02141994MC,101000244683,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
3,02151979NS,101000320946,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
4,09281958DS,101000321667,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
5,02201981JW,101000336884,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
6,05201975JJ,101000337787,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
7,10211973TT,101000337971,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
8,07291950LB,101000339071,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
9,10121948JD,101000339007,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
10,05242001NO,101000336506,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
11,03041988CF,101000349387,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
12,05081981DR,101000352028,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
13,11111966HZ,101000351212,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
14,09111978DO,101000350523,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
15,11251971JW,101000351851,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
16,03031964RN,101000351488,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
17,09251978LC,101000351235,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
18,04261966KL,101000349461,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
19,11061979HT,101000351512,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
20,05231990AR,101000349942,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
21,09101976MB,101000349195,,2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
22,08191975DM,101000356172,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
23,07052001NG,101000356486,,2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
24,07301967LB,101000358262,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
25,10181981CF,101000354751,,2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
26,03221997KC,101000356762,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
27,07041984SC,101000357114,,2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
28,02181991DJ,101000355276,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
29,09011989MW,101000356066,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
30,12181981NL,101000353245,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/07/25 09:25:00 AM,2024/07/25 09:48:42 AM
