Position,Waitlist ID,SR #,Instructions,data_as_of,data_loaded_at
1,07161964VG,101000560879,,2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
2,08141961ES,101000574801,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
3,08121956NG,101000572816,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
4,0823462690427LR,101000574644,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
5,06291969EJ,101000573484,,2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
6,10181956RS,101000579012,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
7,03301968AV,101000581003,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
8,12291968ZS,101000580505,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
9,05211996BC,101000577229,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
10,11111967MH,101000578109,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
11,10091962OK,101000580401,,2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
12,01311979JM,101000580766,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
13,12281994TP,101000582717,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
14,07091956MA,101000585070,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
15,10041982MS,101000583922,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
16,04071978TG,101000586798,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
17,05021959RT,101000584753,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
18,08081999AS,101000584654,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
19,09191974RA,101000591439,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
20,08071976MB,101000590778,,2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
21,01151950PC,101000590132,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
22,01181990ND,101000590800,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
23,05251979GJ,101000593454,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
24,120312031967amAM,101000592217,"Please call 628-652-8000 option 4 between 10AM and 12PM on business days (Monday – Friday, excluding holidays).",2024/09/04 09:25:00 AM,2024/09/04 09:48:22 AM
